2017-11-20 12:10:43.159153: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 12:10:43.159172: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 12:10:43.159177: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 12:10:43.159180: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-20 12:10:43.159183: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|          8700 |    40542.3984 | Layer 1 | Epoch 143  |
|          8730 |    39710.5898 | Layer 1 | Epoch 144  |
|          8760 |    41086.9297 | Layer 1 | Epoch 144  |
|          8790 |    40555.2930 | Layer 1 | Epoch 145  |
|          8820 |    42027.2930 | Layer 1 | Epoch 145  |
|          8850 |    39280.7266 | Layer 1 | Epoch 146  |
|          8880 |    39368.4766 | Layer 1 | Epoch 146  |
|          8910 |    39262.4141 | Layer 1 | Epoch 147  |
|          8940 |    40939.8047 | Layer 1 | Epoch 147  |
|          8970 |    39534.6484 | Layer 1 | Epoch 148  |
|          9000 |    40348.1445 | Layer 1 | Epoch 148  |
|          9030 |    41202.6328 | Layer 1 | Epoch 149  |
|          9060 |    40451.2188 | Layer 1 | Epoch 149  |
|          9090 |    41114.8984 | Layer 1 | Epoch 150  |
|          9120 |    39954.3281 | Layer 1 | Epoch 150  |
|          9150 |    40014.4883 | Layer 1 | Epoch 151  |
|          9180 |    41569.7891 | Layer 1 | Epoch 151  |
|          9210 |    40447.2109 | Layer 1 | Epoch 151  |
|          9240 |    41551.9258 | Layer 1 | Epoch 152  |
|          9270 |    39924.7852 | Layer 1 | Epoch 152  |
|          9300 |    41103.5078 | Layer 1 | Epoch 153  |
|          9330 |    40288.1250 | Layer 1 | Epoch 153  |
|          9360 |    38824.0625 | Layer 1 | Epoch 154  |
|          9390 |    41319.6367 | Layer 1 | Epoch 154  |
|          9420 |    39980.6367 | Layer 1 | Epoch 155  |
|          9450 |    40198.8477 | Layer 1 | Epoch 155  |
|          9480 |    41016.0703 | Layer 1 | Epoch 156  |
|          9510 |    40849.8164 | Layer 1 | Epoch 156  |
|          9540 |    41162.0391 | Layer 1 | Epoch 157  |
|          9570 |    41337.4062 | Layer 1 | Epoch 157  |
|          9600 |    41109.5586 | Layer 1 | Epoch 158  |
|          9630 |    38284.8086 | Layer 1 | Epoch 158  |
|          9660 |    40792.0898 | Layer 1 | Epoch 159  |
|          9690 |    40921.9609 | Layer 1 | Epoch 159  |
|          9720 |    39927.1719 | Layer 1 | Epoch 160  |
|          9750 |    40599.8867 | Layer 1 | Epoch 160  |
|          9780 |    40124.3789 | Layer 1 | Epoch 161  |
|          9810 |    40638.5859 | Layer 1 | Epoch 161  |
|          9840 |    40379.8516 | Layer 1 | Epoch 162  |
|          9870 |    39743.7422 | Layer 1 | Epoch 162  |
|          9900 |    40520.2578 | Layer 1 | Epoch 163  |
|          9930 |    40064.6094 | Layer 1 | Epoch 163  |
|          9960 |    39929.9570 | Layer 1 | Epoch 164  |
|          9990 |    39895.1719 | Layer 1 | Epoch 164  |
|         10020 |    40919.6992 | Layer 1 | Epoch 165  |
|         10050 |    39838.3984 | Layer 1 | Epoch 165  |
|         10080 |    39932.5508 | Layer 1 | Epoch 166  |
|         10110 |    40429.5469 | Layer 1 | Epoch 166  |
|         10140 |    40375.4180 | Layer 1 | Epoch 167  |
|         10170 |    40071.5195 | Layer 1 | Epoch 167  |
|         10200 |    38982.3711 | Layer 1 | Epoch 168  |
|         10230 |    38755.6641 | Layer 1 | Epoch 168  |
|         10260 |    40226.8008 | Layer 1 | Epoch 169  |
|         10290 |    39206.8555 | Layer 1 | Epoch 169  |
